"  <title>NDAWN CSV Export Error</title>_  <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">",Avg Bare Soil Temp_Degrees F,Avg Bare Soil Temp Flag_Unnamed: 14_level_1,Avg Temp_Degrees F,Avg Temp Flag_Unnamed: 12_level_1,Avg Turf Soil Temp_Degrees F,Avg Turf Soil Temp Flag_Unnamed: 16_level_1,Avg Wind Speed_mph,Avg Wind Speed Flag_Unnamed: 18_level_1,Day_Unnamed: 6_level_1,Dew Point_Degrees F,Dew Point Flag_Unnamed: 26_level_1,Elevation_ft,Latitude_deg,Longitude_deg,Max Temp_Degrees F,Max Temp Flag_Unnamed: 8_level_1,Max Wind Speed_mph,Max Wind Speed Flag_Unnamed: 20_level_1,Min Temp_Degrees F,Min Temp Flag_Unnamed: 10_level_1,Month_Unnamed: 5_level_1,Rainfall_inch,Rainfall Flag_Unnamed: 24_level_1,Station Name_Unnamed: 0_level_1,Total Solar Rad_Lys,Total Solar Rad Flag_Unnamed: 22_level_1,Wind Chill_Degrees F,Wind Chill Flag_Unnamed: 28_level_1,Year_Unnamed: 4_level_1
,43.72,,47.109,,42.294,,10.261,,5,33.696,,2185,48.25793,-104.496673,63.554,,32.838,,30.663,,11,,M,Froid,185.854,,47.264,,2021
,41.378,,42.374,,42.177,,2.527,,6,23.419,,2185,48.25793,-104.496673,58.946,,14.056,,25.801,,11,,M,Froid,187.608,,39.842,,2021
,40.777,,36.813,,41.911,,7.017,,7,23.831,,2185,48.25793,-104.496673,52.736,,25.626,,20.89,,11,,M,Froid,133.189,,35.349,,2021
,36.218,,35.489,,39.976,,7.226,,8,14.728,,2185,48.25793,-104.496673,52.16,,23.632,,18.817,,11,,M,Froid,210.438,,27.713,,2021
,35.599,,32.621,,38.729,,6.242,,9,20.306,,2185,48.25793,-104.496673,52.322,,24.506,,12.92,,11,,M,Froid,175.265,,32.231,,2021
,40.692,,41.376,,40.9,,11.919,,10,25.506,,2185,48.25793,-104.496673,50.144,,29.098,,32.607,,11,,M,Froid,188.255,,34.46,,2021
,35.786,,26.798,,39.189,,19.049,,11,19.099,,2185,48.25793,-104.496673,32.904,,35.706,,20.691,,11,,M,Froid,55.975,,13.612,,2021
,33.578,,22.565,,37.491,,6.701,,12,15.479,,2185,48.25793,-104.496673,27.997,,22.512,,17.132,,11,,M,Froid,96.565,,13.902,,2021
,36.277,,35.112,,38.228,,9.844,,13,29.95,,2185,48.25793,-104.496673,42.503,,33.219,,27.72,,11,,M,Froid,80.664,,28.469,,2021
,36.215,,33.734,,38.582,,4.636,,14,31.47,,2185,48.25793,-104.496673,42.724,,15.301,,24.744,,11,,M,Froid,77.865,,31.608,,2021
,41.258,,42.064,,40.623,,2.732,,15,40.661,,2185,48.25793,-104.496673,50.504,,11.818,,33.624,,11,,M,Froid,110.449,,41.453,,2021
,39.822,,40.311,,41.175,,23.195,,16,23.729,,2185,48.25793,-104.496673,53.348,,51.251,,27.273,,11,,M,Froid,123.576,,30.801,,2021
,33.476,,17.486,,37.895,,18.197,,17,11.091,,2185,48.25793,-104.496673,27.595,,45.27,,7.376,,11,,M,Froid,151.586,,5.829,,2021
,27.228,,18.49,,34.606,,4.128,,18,9.845,,2185,48.25793,-104.496673,34.716,,16.668,,2.264,,11,,M,Froid,142.572,,15.575,,2021
,30.704,,34.098,,35.224,,4.763,,19,16.034,,2185,48.25793,-104.496673,44.73,,15.922,,23.466,,11,,M,Froid,150.889,,29.023,,2021
,32.165,,29.986,,35.506,,8.769,,20,20.067,,2185,48.25793,-104.496673,45.63,,31.853,,14.342,,11,,M,Froid,176.214,,22.388,,2021
,31.149,,17.687,,34.774,,5.494,,21,11.391,,2185,48.25793,-104.496673,25.117,,27.485,,10.256,,11,,M,Froid,100.162,,13.356,,2021
,29.737,,31.665,,34.159,,4.462,,22,20.498,,2185,48.25793,-104.496673,44.692,,14.927,,18.637,,11,,M,Froid,121.439,,28.351,,2021
,31.789,,35.993,,35.067,,6.977,,23,19.493,,2185,48.25793,-104.496673,46.17,,25.245,,25.815,,11,,M,Froid,113.153,,29.695,,2021
,32.409,,13.617,,34.443,,9.19,,24,5.838,,2185,48.25793,-104.496673,30.981,,26.992,,-3.748,,11,,M,Froid,110.401,,0.185,,2021
,30.181,,19.139,,32.587,,4.773,,25,16.488,,2185,48.25793,-104.496673,37.418,,16.047,,0.86,,11,,M,Froid,126.356,,17.585,,2021
,33.427,,42.288,,35.094,,9.774,,26,30.468,,2185,48.25793,-104.496673,54.284,,29.366,,30.292,,11,,M,Froid,116.727,,37.236,,2021
,34.289,,30.635,,35.814,,4.585,,27,25.801,,2185,48.25793,-104.496673,39.387,,20.406,,21.882,,11,,M,Froid,87.523,,28.014,,2021
,32.672,,38.558,,35.328,,4.908,,28,29.967,,2185,48.25793,-104.496673,52.268,,17.167,,24.847,,11,,M,Froid,59.809,,34.063,,2021
,36.638,,37.358,,37.117,,5.91,,29,30.715,,2185,48.25793,-104.496673,50.234,,18.794,,24.481,,11,,M,Froid,115.849,,35.163,,2021
,33.17,,33.768,,36.173,,6.211,,30,29.802,,2185,48.25793,-104.496673,42.858,,18.906,,24.678,,11,,M,Froid,39.747,,29.567,,2021
,37.433,,46.889,,37.391,,9.703,,1,28.735,,2185,48.25793,-104.496673,57.542,,23.251,,36.235,,12,,M,Froid,103.307,,40.205,,2021
,37.699,,35.87,,38.059,,5.468,,2,27.285,,2185,48.25793,-104.496673,46.258,,23.52,,25.482,,12,,M,Froid,97.327,,33.114,,2021
,33.439,,27.303,,36.646,,6.742,,3,11.701,,2185,48.25793,-104.496673,38.14,,22.893,,16.466,,12,,M,Froid,116.064,,20.439,,2021
,31.411,,24.818,,34.895,,7.195,,4,18.813,,2185,48.25793,-104.496673,30.479,,25.872,,19.157,,12,,M,Froid,48.407,,17.846,,2021
,35.419,,36.831,,39.636,,6.387,,4,29.341,,1221,47.050473,-96.108432,51.746,,19.645,,21.916,,11,,M,Ulen,236.331,,30.898,,2021
,39.917,,42.852,,41.484,,8.963,,5,39.531,,1221,47.050473,-96.108432,50.09,,26.118,,35.613,,11,,M,Ulen,126.653,,37.234,,2021
,41.829,,46.967,,43.138,,5.313,,6,36.127,,1221,47.050473,-96.108432,59.882,,15.799,,34.052,,11,,M,Ulen,187.626,,41.135,,2021
,42.197,,46.42,,43.416,,3.118,,7,38.41,,1221,47.050473,-96.108432,59.306,,10.076,,33.534,,11,,M,Ulen,149.75,,42.416,,2021
,39.173,,37.217,,42.088,,4.196,,8,29.044,,1221,47.050473,-96.108432,49.478,,11.941,,24.955,,11,,M,Ulen,120.022,,33.424,,2021
,36.77,,39.0,,40.756,,4.396,,9,25.255,,1221,47.050473,-96.108432,51.89,,11.818,,26.109,,11,,M,Ulen,218.861,,32.906,,2021
,39.185,,38.602,,40.928,,10.2,,10,34.241,,1221,47.050473,-96.108432,45.993,,26.88,,31.21,,11,,M,Ulen,26.327,,34.439,,2021
,38.359,,33.833,,41.079,,12.185,,11,32.561,,1221,47.050473,-96.108432,39.2,,31.965,,28.465,,11,,M,Ulen,17.98,,24.174,,2021
,35.773,,27.832,,39.761,,20.515,,12,27.153,,1221,47.050473,-96.108432,29.134,,39.066,,26.53,,11,,M,Ulen,93.525,,13.5,,2021
,35.664,,26.007,,38.563,,8.918,,13,24.28,,1221,47.050473,-96.108432,26.973,,21.392,,25.041,,11,,M,Ulen,78.508,,16.632,,2021
,35.559,,21.841,,38.691,,6.032,,14,20.086,,1221,47.050473,-96.108432,25.047,,20.899,,18.635,,11,,M,Ulen,118.217,,14.33,,2021
,35.476,,26.269,,38.876,,11.377,,15,23.904,,1221,47.050473,-96.108432,29.775,,22.512,,22.762,,11,,M,Ulen,113.808,,15.57,,2021
,35.083,,33.667,,38.534,,14.199,,16,29.377,,1221,47.050473,-96.108432,37.868,,40.544,,29.466,,11,,M,Ulen,126.15,,23.51,,2021
,35.182,,29.613,,37.861,,18.349,,17,22.088,,1221,47.050473,-96.108432,35.222,,37.453,,24.004,,11,,M,Ulen,54.105,,16.028,,2021
,35.459,,18.032,,37.369,,14.656,,18,16.514,,1221,47.050473,-96.108432,24.602,,33.219,,11.462,,11,,M,Ulen,113.605,,8.441,,2021
,35.384,,26.43,,36.479,,9.11,,19,20.926,,1221,47.050473,-96.108432,36.97,,26.006,,15.89,,11,,M,Ulen,144.784,,19.085,,2021
,35.16,,25.079,,36.454,,4.806,,20,21.223,,1221,47.050473,-96.108432,32.576,,17.291,,17.582,,11,,M,Ulen,188.543,,20.409,,2021
,34.392,,20.969,,35.636,,14.392,,21,12.842,,1221,47.050473,-96.108432,33.733,,41.798,,8.204,,11,,M,Ulen,159.856,,7.305,,2021
,33.821,,17.374,,34.349,,5.356,,22,12.85,,1221,47.050473,-96.108432,27.768,,14.305,,6.98,,11,,M,Ulen,96.543,,11.709,,2021
,33.78,,31.831,,33.793,,6.776,,23,25.013,,1221,47.050473,-96.108432,44.764,,18.906,,18.898,,11,,M,Ulen,171.208,,25.073,,2021
,33.732,,18.801,,33.776,,16.794,,24,16.1,,1221,47.050473,-96.108432,31.035,,31.472,,6.566,,11,,M,Ulen,120.433,,5.273,,2021
,32.864,,9.42,,33.09,,6.249,,25,2.012,,1221,47.050473,-96.108432,18.358,,18.278,,0.482,,11,,M,Ulen,180.859,,-0.003,,2021
,32.342,,24.363,,32.54,,10.286,,26,14.141,,1221,47.050473,-96.108432,30.533,,22.4,,18.192,,11,,M,Ulen,118.337,,13.729,,2021
,32.281,,28.126,,32.453,,7.716,,27,21.023,,1221,47.050473,-96.108432,36.837,,21.638,,19.414,,11,,M,Ulen,146.85,,19.69,,2021
,32.089,,23.934,,32.502,,5.116,,28,17.17,,1221,47.050473,-96.108432,32.355,,15.301,,15.512,,11,,M,Ulen,129.475,,18.484,,2021
,32.198,,32.261,,32.531,,7.054,,29,25.252,,1221,47.050473,-96.108432,37.413,,20.653,,27.108,,11,,M,Ulen,130.575,,24.546,,2021
,32.376,,27.766,,32.575,,5.853,,30,25.091,,1221,47.050473,-96.108432,34.302,,20.272,,21.229,,11,,M,Ulen,131.391,,23.524,,2021
,32.446,,34.137,,32.682,,7.442,,1,32.472,,1221,47.050473,-96.108432,43.671,,23.139,,24.602,,12,,M,Ulen,90.036,,29.536,,2021
,32.544,,31.742,,32.785,,4.728,,2,28.332,,1221,47.050473,-96.108432,36.558,,19.779,,26.926,,12,,M,Ulen,105.943,,27.378,,2021
,32.693,,27.031,,32.943,,5.492,,3,24.196,,1221,47.050473,-96.108432,32.738,,17.539,,21.324,,12,,M,Ulen,115.429,,22.47,,2021
,32.674,,22.188,,32.956,,5.748,,4,17.04,,1221,47.050473,-96.108432,25.484,,18.906,,18.892,,12,,M,Ulen,84.187,,14.501,,2021
,37.774,,39.614,,38.215,,8.719,,4,30.832,,1165,47.325859,-96.132504,51.53,,21.773,,27.698,,11,,M,Waukon,239.342,,32.614,,2021
,40.968,,43.842,,41.274,,10.97,,5,40.195,,1165,47.325859,-96.132504,49.442,,26.499,,38.242,,11,,M,Waukon,111.026,,37.806,,2021
,43.124,,48.522,,43.1,,6.006,,6,38.27,,1165,47.325859,-96.132504,58.712,,14.553,,38.332,,11,,M,Waukon,185.716,,42.704,,2021
,43.567,,45.99,,43.5,,2.477,,7,39.216,,1165,47.325859,-96.132504,58.064,,8.335,,33.915,,11,,M,Waukon,175.393,,44.263,,2021
,40.256,,39.354,,40.898,,4.389,,8,30.561,,1165,47.325859,-96.132504,49.406,,13.559,,29.302,,11,,M,Waukon,150.021,,35.145,,2021
,38.591,,40.068,,38.851,,4.651,,9,26.903,,1165,47.325859,-96.132504,50.324,,11.941,,29.811,,11,,M,Waukon,226.726,,33.495,,2021
,39.583,,39.18,,40.029,,8.59,,10,34.531,,1165,47.325859,-96.132504,44.199,,19.914,,34.16,,11,,M,Waukon,19.669,,34.807,,2021
,38.843,,33.826,,39.626,,12.427,,11,33.117,,1165,47.325859,-96.132504,38.752,,32.458,,28.899,,11,,M,Waukon,18.759,,24.414,,2021
,36.279,,28.637,,37.455,,18.916,,12,26.696,,1165,47.325859,-96.132504,30.42,,38.819,,26.854,,11,,M,Waukon,85.215,,15.058,,2021
,35.447,,25.236,,37.185,,8.061,,13,24.188,,1165,47.325859,-96.132504,27.988,,21.526,,22.483,,11,,M,Waukon,71.939,,17.456,,2021
,35.467,,21.19,,37.3,,5.3,,14,20.248,,1165,47.325859,-96.132504,24.271,,18.794,,18.108,,11,,M,Waukon,113.281,,14.613,,2021
,35.417,,27.159,,37.294,,8.05,,15,23.433,,1165,47.325859,-96.132504,31.044,,21.638,,23.274,,11,,M,Waukon,109.332,,18.826,,2021
,35.305,,33.914,,37.0,,13.132,,16,29.384,,1165,47.325859,-96.132504,37.508,,34.832,,30.319,,11,,M,Waukon,104.458,,24.794,,2021
,34.4,,29.408,,35.367,,19.854,,17,22.297,,1165,47.325859,-96.132504,35.692,,38.192,,23.124,,11,,M,Waukon,41.908,,15.581,,2021
,33.859,,20.66,,34.019,,13.681,,18,17.324,,1165,47.325859,-96.132504,24.728,,32.099,,16.592,,11,,M,Waukon,93.534,,9.791,,2021
,33.484,,27.253,,33.667,,10.223,,19,20.546,,1165,47.325859,-96.132504,36.959,,29.366,,17.546,,11,,M,Waukon,159.079,,19.596,,2021
,33.278,,26.51,,33.47,,6.169,,20,22.064,,1165,47.325859,-96.132504,32.394,,16.919,,20.626,,11,,M,Waukon,193.335,,20.458,,2021
,32.963,,23.105,,33.053,,14.223,,21,12.875,,1165,47.325859,-96.132504,34.423,,38.058,,11.786,,11,,M,Waukon,145.435,,6.821,,2021
,32.181,,19.423,,32.499,,5.472,,22,12.781,,1165,47.325859,-96.132504,28.553,,13.187,,10.292,,11,,M,Waukon,109.117,,13.059,,2021
,31.947,,32.714,,32.45,,7.529,,23,24.441,,1165,47.325859,-96.132504,43.534,,28.851,,21.893,,11,,M,Waukon,165.774,,25.81,,2021
,31.7,,18.717,,32.291,,15.551,,24,15.413,,1165,47.325859,-96.132504,31.534,,28.986,,5.9,,11,,M,Waukon,121.125,,5.422,,2021
,27.579,,9.831,,31.156,,6.876,,25,1.402,,1165,47.325859,-96.132504,18.298,,18.525,,1.364,,11,,M,Waukon,185.471,,-0.98,,2021
,28.964,,24.747,,31.066,,10.716,,26,13.114,,1165,47.325859,-96.132504,31.341,,23.52,,18.153,,11,,M,Waukon,130.939,,14.171,,2021
,29.969,,29.024,,31.278,,7.423,,27,20.355,,1165,47.325859,-96.132504,38.251,,22.4,,19.796,,11,,M,Waukon,138.878,,21.35,,2021
,29.415,,24.918,,31.071,,5.537,,28,16.16,,1165,47.325859,-96.132504,33.604,,19.533,,16.232,,11,,M,Waukon,139.499,,18.922,,2021
,30.99,,31.846,,31.589,,7.59,,29,24.343,,1165,47.325859,-96.132504,36.819,,20.406,,26.872,,11,,M,Waukon,124.951,,25.049,,2021
,30.45,,27.493,,31.405,,6.823,,30,24.122,,1165,47.325859,-96.132504,34.27,,26.118,,20.716,,11,,M,Waukon,136.665,,22.927,,2021
,31.483,,36.573,,31.774,,8.597,,1,32.519,,1165,47.325859,-96.132504,43.335,,20.899,,29.811,,12,,M,Waukon,89.656,,28.868,,2021
,31.69,,31.905,,31.814,,4.936,,2,27.573,,1165,47.325859,-96.132504,35.659,,15.922,,28.15,,12,,M,Waukon,112.485,,26.819,,2021
,31.722,,29.497,,31.803,,7.814,,3,24.718,,1165,47.325859,-96.132504,34.479,,22.131,,24.514,,12,,M,Waukon,108.445,,22.748,,2021
,30.19,,23.797,,31.301,,7.814,,4,16.97,,1165,47.325859,-96.132504,26.785,,20.16,,20.809,,12,,M,Waukon,103.167,,14.394,,2021
,37.02,,39.246,,39.526,,8.628,,4,29.952,,1040,48.877738,-95.85016,51.494,,21.146,,26.998,,11,,M,Fox,211.126,,32.521,,2021
,40.624,,43.531,,41.733,,8.172,,5,37.882,,1040,48.877738,-95.85016,51.548,,23.878,,35.514,,11,,M,Fox,123.807,,38.463,,2021
,42.896,,45.354,,43.621,,8.148,,6,38.982,,1040,48.877738,-95.85016,57.74,,18.032,,32.967,,11,,M,Fox,181.366,,41.957,,2021
,42.652,,44.245,,43.508,,3.795,,7,35.114,,1040,48.877738,-95.85016,59.432,,13.933,,29.057,,11,,M,Fox,148.644,,42.323,,2021
,39.835,,39.711,,42.42,,7.675,,8,26.932,,1040,48.877738,-95.85016,49.1,,17.539,,30.321,,11,,M,Fox,165.971,,31.461,,2021
,37.04,,33.296,,40.065,,7.366,,9,21.721,,1040,48.877738,-95.85016,45.484,,19.286,,21.108,,11,,M,Fox,185.775,,28.545,,2021
,36.428,,30.014,,38.746,,9.962,,10,29.763,,1040,48.877738,-95.85016,39.11,,24.506,,20.917,,11,,M,Fox,28.773,,26.078,,2021
,35.613,,30.522,,38.876,,12.52,,11,30.827,,1040,48.877738,-95.85016,32.765,,33.578,,28.279,,11,,M,Fox,65.678,,21.187,,2021
,35.031,,27.884,,37.891,,15.985,,12,25.843,,1040,48.877738,-95.85016,30.652,,35.078,,25.115,,11,,M,Fox,98.014,,15.671,,2021
,34.944,,25.843,,37.332,,5.348,,13,22.477,,1040,48.877738,-95.85016,27.761,,13.187,,23.925,,11,,M,Fox,72.221,,19.544,,2021
,34.668,,15.031,,37.04,,4.167,,14,14.211,,1040,48.877738,-95.85016,23.927,,11.818,,6.134,,11,,M,Fox,146.091,,9.84,,2021
,34.592,,22.532,,37.199,,7.458,,15,21.948,,1040,48.877738,-95.85016,29.282,,16.047,,15.782,,11,,M,Fox,98.399,,14.879,,2021
,34.517,,32.978,,37.394,,13.606,,16,28.02,,1040,48.877738,-95.85016,36.741,,30.845,,29.214,,11,,M,Fox,86.441,,22.346,,2021
,34.501,,29.372,,36.027,,20.853,,17,22.538,,1040,48.877738,-95.85016,35.298,,35.213,,23.446,,11,,M,Fox,67.082,,13.376,,2021
,34.326,,18.712,,35.904,,13.093,,18,17.305,,1040,48.877738,-95.85016,25.853,,29.613,,11.57,,11,,M,Fox,115.712,,10.044,,2021
,34.245,,26.022,,35.438,,9.373,,19,19.853,,1040,48.877738,-95.85016,33.591,,22.758,,18.453,,11,,M,Fox,99.51,,16.168,,2021
,34.161,,23.191,,34.315,,9.95,,20,18.955,,1040,48.877738,-95.85016,34.65,,27.731,,11.732,,11,,M,Fox,172.717,,13.525,,2021
,33.977,,18.057,,34.109,,17.022,,21,8.939,,1040,48.877738,-95.85016,34.552,,36.579,,1.562,,11,,M,Fox,164.791,,-0.65,,2021
,33.581,,11.839,,32.974,,4.739,,22,8.478,,1040,48.877738,-95.85016,22.008,,10.076,,1.67,,11,,M,Fox,80.586,,7.777,,2021
,33.501,,26.73,,33.125,,7.474,,23,21.251,,1040,48.877738,-95.85016,36.597,,22.893,,16.862,,11,,M,Fox,140.536,,19.335,,2021
,33.321,,14.648,,33.174,,12.108,,24,10.416,,1040,48.877738,-95.85016,28.04,,24.64,,1.256,,11,,M,Fox,117.568,,2.532,,2021
,31.525,,5.198,,31.718,,5.19,,25,-2.036,,1040,48.877738,-95.85016,15.926,,15.425,,-5.53,,11,,M,Fox,160.334,,-4.426,,2021
,31.018,,21.898,,31.353,,8.138,,26,13.146,,1040,48.877738,-95.85016,27.851,,18.413,,15.944,,11,,M,Fox,109.876,,13.005,,2021
,31.361,,24.808,,31.568,,7.506,,27,18.329,,1040,48.877738,-95.85016,35.292,,28.112,,14.324,,11,,M,Fox,117.441,,16.99,,2021
,30.919,,19.865,,31.245,,5.198,,28,14.711,,1040,48.877738,-95.85016,27.727,,13.436,,12.002,,11,,M,Fox,117.964,,13.375,,2021
,31.332,,27.873,,31.588,,6.471,,29,23.276,,1040,48.877738,-95.85016,33.168,,16.296,,22.577,,11,,M,Fox,109.868,,20.035,,2021
,31.254,,23.848,,31.511,,6.535,,30,19.882,,1040,48.877738,-95.85016,29.561,,18.525,,18.135,,11,,M,Fox,90.645,,17.524,,2021
,31.571,,35.176,,31.777,,12.675,,1,30.822,,1040,48.877738,-95.85016,40.753,,31.091,,29.599,,12,,M,Fox,52.441,,25.398,,2021
,32.014,,28.202,,31.882,,6.633,,2,21.836,,1040,48.877738,-95.85016,33.645,,22.4,,22.759,,12,,M,Fox,73.081,,19.647,,2021
,31.531,,26.465,,32.07,,10.689,,3,18.949,,1040,48.877738,-95.85016,32.457,,29.725,,20.473,,12,,M,Fox,95.222,,17.306,,2021
,29.314,,15.814,,31.336,,6.294,,4,11.421,,1040,48.877738,-95.85016,21.677,,16.047,,9.95,,12,,M,Fox,119.312,,7.229,,2021
  <script>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   (function(i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   (i[r].q=i[r].q||[]).push(arguments)},,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   })(window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   ga('create',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   ga('send',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  </script>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  <link href=""/jquery-ui.min.css"" rel=""stylesheet"" type=""text/css"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  <link href=""/ndawn-min.css"" rel=""stylesheet"" type=""text/css"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  <script defer src=""/jquery.min.js""></script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  <script defer src=""/jquery-ui.min.js""></script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  <script defer src=""/ndawn-min.js""></script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  <script async src='https://www.google-analytics.com/analytics.js'></script>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 </head>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 <body>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  <div class=""printhide"" id=""page-top"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"   <div id=""page-top-row"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"    <div id=""page-top-logo""><a href=""/""><img alt=""NDAWN Logo"" height=""46"" width=""364"" src=""/ndawn.png""></a></div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"    <div id=""page-top-links-holder"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"     <div id=""page-top-links-bg"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"      <div id=""page-top-links"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <a href=""https://www.ndsu.edu"">NDSU</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <a href=""https://www.ag.ndsu.edu/ndsuag/"">NDSU Agriculture</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <a href=""https://www.ndsu.edu/snrs/"">NDSU School of<br>Natural Resource Sciences</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      </div>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     </div>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    </div>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   </div>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  </div>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  <div class=""printhide"" id=""bread-crumb-trail"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"   <span class=""bread-crumb""><a href=""/"">NDAWN</a></span> &raquo;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"   <span id=""last-bread-crumb"">CSV Error</span>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  </div>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  <div id=""menu-and-contents"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"   <div class=""printhide"" id=""menu"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    <ul>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     <li>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      <a>NDAWN</a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"      <ul class=""sub-menu"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/"">Home</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""https://www.twitter.com/NDAWNmesonet"">Follow us on Twitter<img alt="""" height=""11"" width=""14"" src=""/twitter.png""></a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/contact-us.html"">Contact Us</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      </ul>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     </li>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     <li>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      <a>Help</a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"      <ul class=""sub-menu"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-overview.html"">Overview</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-data.html"">Data Information</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-equipment.html"">Station Site and<br>Equipment Decription</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-barley-growing-degree-days.html"">Barley GDD</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-canola-growing-degree-days.html"">Canola GDD</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-corn-growing-degree-days.html"">Corn GDD</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-heating-cooling-degree-days.html"">Heating/Cooling DD</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-soybean-growing-degree-days.html"">Soybean GDD</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-sugarbeet-growing-degree-days.html"">Sugarbeet GDD</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-sugarbeet-cercospora.html"">Sugarbeet Cercospora</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-sugarbeet-herbicide-timing.html"">Sugarbeet Herbicide<br>Timing</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-sugarbeet-root-maggot.html"">Sugarbeet Root Maggot</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-sunflower-growing-degree-days.html"">Sunflower GDD</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/help-wheat-growing-degree-days.html"">Wheat GDD</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      </ul>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     </li>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     <li>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      <a>Weather Data</a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"      <ul class=""sub-menu"">",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/current.html"">Current</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/weather-data-hourly.html"">Hourly</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"       <li><a href=""/weather-data-daily.html"">Daily</a></li>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
